timestamp, utilization.gpu [%], clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, memory.used [MiB], clocks_event_reasons.active
2026/09/24 23:49:42.715, 100 %, 2565 MHz, 8001 MHz, 29.98 W, 61, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:43.723, 100 %, 2565 MHz, 8001 MHz, 53.39 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:44.727, 100 %, 2565 MHz, 8001 MHz, 40.25 W, 61, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:45.736, 100 %, 2565 MHz, 8001 MHz, 55.04 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:46.740, 100 %, 2565 MHz, 8001 MHz, 28.86 W, 61, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:47.750, 100 %, 2565 MHz, 8001 MHz, 55.54 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:48.757, 100 %, 2565 MHz, 8001 MHz, 31.51 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:49.762, 100 %, 2565 MHz, 8001 MHz, 54.83 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:50.771, 100 %, 2565 MHz, 8001 MHz, 52.55 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:51.780, 100 %, 2565 MHz, 8001 MHz, 56.15 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:52.786, 100 %, 2565 MHz, 8001 MHz, 55.10 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:53.796, 100 %, 2565 MHz, 8001 MHz, 38.10 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:54.806, 100 %, 2565 MHz, 8001 MHz, 54.69 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:55.815, 100 %, 2565 MHz, 8001 MHz, 36.56 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:56.826, 100 %, 2565 MHz, 8001 MHz, 62.09 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:57.827, 100 %, 2565 MHz, 8001 MHz, 30.20 W, 62, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:58.841, 100 %, 2565 MHz, 8001 MHz, 55.15 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:49:59.849, 100 %, 2565 MHz, 8001 MHz, 36.97 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:00.858, 100 %, 2565 MHz, 8001 MHz, 55.53 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:01.865, 100 %, 2565 MHz, 8001 MHz, 54.91 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:02.870, 100 %, 2565 MHz, 8001 MHz, 62.35 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:03.882, 100 %, 2565 MHz, 8001 MHz, 55.27 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:04.894, 100 %, 2565 MHz, 8001 MHz, 35.12 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:05.902, 100 %, 2565 MHz, 8001 MHz, 55.78 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:06.906, 100 %, 2565 MHz, 8001 MHz, 47.35 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:07.917, 100 %, 2565 MHz, 8001 MHz, 36.90 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:08.924, 100 %, 2565 MHz, 8001 MHz, 56.38 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:09.937, 100 %, 2565 MHz, 8001 MHz, 29.20 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:10.948, 100 %, 2565 MHz, 8001 MHz, 57.38 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:11.961, 100 %, 2565 MHz, 8001 MHz, 32.15 W, 63, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:12.966, 100 %, 2565 MHz, 8001 MHz, 53.85 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:13.971, 100 %, 2565 MHz, 8001 MHz, 30.12 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:14.986, 100 %, 2565 MHz, 8001 MHz, 51.14 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:15.993, 100 %, 2565 MHz, 8001 MHz, 56.06 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:17.002, 100 %, 2565 MHz, 8001 MHz, 45.46 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:18.007, 100 %, 2565 MHz, 8001 MHz, 55.97 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:19.016, 100 %, 2565 MHz, 8001 MHz, 29.27 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:20.027, 100 %, 2565 MHz, 8001 MHz, 57.60 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:21.033, 100 %, 2565 MHz, 8001 MHz, 60.67 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:22.037, 100 %, 2565 MHz, 8001 MHz, 42.43 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:23.042, 100 %, 2565 MHz, 8001 MHz, 57.56 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:24.056, 100 %, 2565 MHz, 8001 MHz, 29.29 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:25.063, 100 %, 2565 MHz, 8001 MHz, 55.02 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:26.072, 100 %, 2565 MHz, 8001 MHz, 57.55 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:27.082, 100 %, 2565 MHz, 8001 MHz, 29.65 W, 64, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:28.087, 100 %, 2565 MHz, 8001 MHz, 57.70 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:29.091, 100 %, 2550 MHz, 8001 MHz, 51.53 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:30.100, 100 %, 2550 MHz, 8001 MHz, 52.02 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:31.108, 100 %, 2550 MHz, 8001 MHz, 56.38 W, 68, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:32.119, 100 %, 2550 MHz, 8001 MHz, 43.58 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:33.125, 100 %, 2550 MHz, 8001 MHz, 62.13 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:34.134, 100 %, 2550 MHz, 8001 MHz, 58.01 W, 68, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:35.145, 100 %, 2550 MHz, 8001 MHz, 29.42 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:36.146, 100 %, 2550 MHz, 8001 MHz, 57.21 W, 68, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:37.156, 100 %, 2550 MHz, 8001 MHz, 55.02 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:38.166, 98 %, 2550 MHz, 8001 MHz, 32.83 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:39.174, 100 %, 2550 MHz, 8001 MHz, 46.70 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:40.181, 99 %, 2550 MHz, 8001 MHz, 45.53 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:41.189, 99 %, 2550 MHz, 8001 MHz, 31.38 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:42.202, 99 %, 2550 MHz, 8001 MHz, 48.42 W, 68, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:43.206, 100 %, 2550 MHz, 8001 MHz, 51.24 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:44.212, 99 %, 2550 MHz, 8001 MHz, 39.32 W, 68, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:45.215, 99 %, 2550 MHz, 8001 MHz, 47.13 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:46.223, 100 %, 2550 MHz, 8001 MHz, 46.85 W, 68, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:47.231, 99 %, 2550 MHz, 8001 MHz, 50.06 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:48.241, 100 %, 2550 MHz, 8001 MHz, 31.41 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:49.247, 99 %, 2550 MHz, 8001 MHz, 46.51 W, 69, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:50.258, 99 %, 2550 MHz, 8001 MHz, 47.22 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:51.262, 100 %, 2550 MHz, 8001 MHz, 48.39 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:52.274, 95 %, 2550 MHz, 8001 MHz, 44.07 W, 69, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:53.282, 99 %, 2550 MHz, 8001 MHz, 56.23 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:54.290, 100 %, 2550 MHz, 8001 MHz, 43.63 W, 68, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:55.304, 99 %, 2550 MHz, 8001 MHz, 47.13 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:56.312, 99 %, 2550 MHz, 8001 MHz, 48.09 W, 67, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:57.320, 99 %, 2550 MHz, 8001 MHz, 47.54 W, 69, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:58.329, 15 %, 2550 MHz, 8001 MHz, 27.46 W, 66, 7925 MiB, 0x0000000000000000
2026/09/24 23:50:59.336, 0 %, 2550 MHz, 8001 MHz, 23.85 W, 65, 7925 MiB, 0x0000000000000000
2026/09/24 23:51:00.342, 0 %, 510 MHz, 6001 MHz, 16.60 W, 65, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:01.352, 0 %, 330 MHz, 6001 MHz, 7.84 W, 64, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:02.360, 0 %, 210 MHz, 6001 MHz, 7.83 W, 63, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:03.368, 0 %, 210 MHz, 810 MHz, 6.06 W, 63, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:04.373, 0 %, 210 MHz, 405 MHz, 2.02 W, 63, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:05.387, 0 %, 210 MHz, 405 MHz, 1.62 W, 62, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:06.401, 0 %, 210 MHz, 405 MHz, 1.60 W, 62, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:07.412, 0 %, 210 MHz, 405 MHz, 1.56 W, 62, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:08.422, 0 %, 210 MHz, 405 MHz, 1.59 W, 62, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:09.429, 0 %, 210 MHz, 405 MHz, 1.58 W, 61, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:10.441, 0 %, 210 MHz, 405 MHz, 1.63 W, 61, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:11.454, 0 %, 210 MHz, 405 MHz, 1.60 W, 61, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:12.461, 0 %, 210 MHz, 405 MHz, 1.61 W, 61, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:13.465, 0 %, 210 MHz, 405 MHz, 1.62 W, 61, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:14.473, 0 %, 210 MHz, 405 MHz, 1.63 W, 60, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:15.479, 0 %, 210 MHz, 405 MHz, 1.62 W, 60, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:16.483, 0 %, 210 MHz, 405 MHz, 1.63 W, 60, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:17.493, 0 %, 210 MHz, 405 MHz, 1.65 W, 60, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:18.498, 0 %, 210 MHz, 405 MHz, 1.66 W, 60, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:19.501, 0 %, 210 MHz, 405 MHz, 1.66 W, 59, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:20.510, 0 %, 210 MHz, 405 MHz, 1.66 W, 59, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:21.514, 0 %, 210 MHz, 405 MHz, 1.65 W, 59, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:22.530, 0 %, 210 MHz, 405 MHz, 1.66 W, 59, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:23.542, 0 %, 210 MHz, 405 MHz, 1.69 W, 59, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:24.548, 0 %, 210 MHz, 405 MHz, 1.70 W, 59, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:25.553, 0 %, 210 MHz, 405 MHz, 1.70 W, 58, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:26.558, 0 %, 210 MHz, 405 MHz, 1.70 W, 58, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:27.564, 0 %, 210 MHz, 405 MHz, 1.70 W, 58, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:28.572, 0 %, 210 MHz, 405 MHz, 1.77 W, 58, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:29.581, 0 %, 210 MHz, 405 MHz, 1.79 W, 58, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:30.586, 0 %, 210 MHz, 405 MHz, 1.82 W, 58, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:31.591, 0 %, 210 MHz, 405 MHz, 1.82 W, 57, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:32.598, 0 %, 210 MHz, 405 MHz, 1.75 W, 57, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:33.604, 0 %, 210 MHz, 405 MHz, 1.75 W, 57, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:34.607, 0 %, 210 MHz, 405 MHz, 1.75 W, 57, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:35.619, 0 %, 210 MHz, 405 MHz, 1.77 W, 57, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:36.632, 0 %, 210 MHz, 405 MHz, 1.75 W, 57, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:37.644, 0 %, 210 MHz, 405 MHz, 1.74 W, 57, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:38.656, 0 %, 210 MHz, 405 MHz, 1.78 W, 56, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:39.660, 0 %, 210 MHz, 405 MHz, 3.37 W, 56, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:40.675, 0 %, 210 MHz, 405 MHz, 1.89 W, 56, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:41.677, 0 %, 210 MHz, 405 MHz, 1.80 W, 56, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:42.680, 0 %, 210 MHz, 405 MHz, 1.89 W, 56, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:43.682, 0 %, 210 MHz, 405 MHz, 1.85 W, 56, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:44.684, 0 %, 210 MHz, 405 MHz, 1.89 W, 56, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:45.692, 0 %, 210 MHz, 405 MHz, 1.85 W, 56, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:46.695, 0 %, 210 MHz, 405 MHz, 1.82 W, 56, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:47.697, 0 %, 210 MHz, 405 MHz, 2.02 W, 56, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:48.704, 0 %, 210 MHz, 405 MHz, 1.82 W, 56, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:49.713, 0 %, 210 MHz, 405 MHz, 1.78 W, 55, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:50.716, 0 %, 210 MHz, 405 MHz, 1.80 W, 55, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:51.723, 0 %, 210 MHz, 405 MHz, 1.83 W, 55, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:52.724, 0 %, 210 MHz, 405 MHz, 1.83 W, 55, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:53.726, 0 %, 210 MHz, 405 MHz, 1.82 W, 55, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:54.736, 0 %, 210 MHz, 405 MHz, 1.81 W, 55, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:55.752, 0 %, 210 MHz, 405 MHz, 1.81 W, 55, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:56.753, 0 %, 210 MHz, 405 MHz, 1.83 W, 55, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:57.769, 0 %, 210 MHz, 405 MHz, 1.82 W, 55, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:58.772, 0 %, 210 MHz, 405 MHz, 1.83 W, 55, 7925 MiB, 0x0000000000000001
2026/09/24 23:51:59.775, 0 %, 210 MHz, 405 MHz, 1.85 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:00.778, 0 %, 210 MHz, 405 MHz, 1.84 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:01.793, 0 %, 210 MHz, 405 MHz, 1.83 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:02.807, 0 %, 210 MHz, 405 MHz, 1.86 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:03.807, 0 %, 210 MHz, 405 MHz, 1.88 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:04.809, 0 %, 210 MHz, 405 MHz, 1.86 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:05.811, 0 %, 210 MHz, 405 MHz, 1.83 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:06.816, 0 %, 210 MHz, 405 MHz, 1.92 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:07.820, 0 %, 210 MHz, 405 MHz, 2.54 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:08.831, 0 %, 210 MHz, 405 MHz, 1.94 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:09.837, 0 %, 210 MHz, 405 MHz, 1.88 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:10.847, 0 %, 210 MHz, 405 MHz, 1.89 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:11.854, 0 %, 210 MHz, 405 MHz, 2.09 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:12.860, 0 %, 210 MHz, 405 MHz, 1.88 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:13.870, 0 %, 210 MHz, 405 MHz, 1.88 W, 54, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:14.878, 0 %, 210 MHz, 405 MHz, 2.17 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:15.881, 0 %, 210 MHz, 405 MHz, 1.94 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:16.885, 0 %, 210 MHz, 405 MHz, 1.94 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:17.901, 0 %, 210 MHz, 405 MHz, 1.93 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:18.904, 0 %, 210 MHz, 405 MHz, 1.92 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:19.907, 0 %, 210 MHz, 405 MHz, 1.90 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:20.909, 0 %, 210 MHz, 405 MHz, 1.97 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:21.913, 0 %, 210 MHz, 405 MHz, 1.95 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:22.914, 0 %, 210 MHz, 405 MHz, 1.95 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:23.929, 0 %, 210 MHz, 405 MHz, 2.02 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:24.944, 0 %, 210 MHz, 405 MHz, 2.04 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:25.946, 0 %, 210 MHz, 405 MHz, 3.41 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:26.947, 0 %, 210 MHz, 405 MHz, 2.21 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:27.949, 0 %, 210 MHz, 405 MHz, 2.27 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:28.952, 0 %, 210 MHz, 405 MHz, 2.15 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:29.954, 0 %, 210 MHz, 405 MHz, 2.15 W, 53, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:30.955, 0 %, 210 MHz, 405 MHz, 2.08 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:31.969, 0 %, 210 MHz, 405 MHz, 2.07 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:32.977, 0 %, 210 MHz, 405 MHz, 2.00 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:33.983, 0 %, 210 MHz, 405 MHz, 2.08 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:34.989, 0 %, 210 MHz, 405 MHz, 1.95 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:35.996, 0 %, 210 MHz, 405 MHz, 4.95 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:37.007, 0 %, 210 MHz, 405 MHz, 1.97 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:38.012, 0 %, 210 MHz, 405 MHz, 1.98 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:39.018, 0 %, 210 MHz, 405 MHz, 1.97 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:40.025, 0 %, 210 MHz, 405 MHz, 2.07 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:41.034, 0 %, 210 MHz, 405 MHz, 2.01 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:42.042, 0 %, 210 MHz, 405 MHz, 1.96 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:43.048, 0 %, 210 MHz, 405 MHz, 1.96 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:44.055, 0 %, 210 MHz, 405 MHz, 1.97 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:45.062, 0 %, 210 MHz, 405 MHz, 2.00 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:46.070, 0 %, 210 MHz, 405 MHz, 2.03 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:47.075, 0 %, 210 MHz, 405 MHz, 2.03 W, 52, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:48.088, 0 %, 210 MHz, 405 MHz, 2.05 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:49.097, 0 %, 210 MHz, 405 MHz, 2.08 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:50.105, 0 %, 210 MHz, 405 MHz, 2.09 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:51.108, 0 %, 210 MHz, 405 MHz, 2.13 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:52.113, 0 %, 210 MHz, 405 MHz, 2.16 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:53.115, 0 %, 210 MHz, 405 MHz, 2.19 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:54.123, 0 %, 210 MHz, 405 MHz, 2.19 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:55.133, 0 %, 210 MHz, 405 MHz, 2.16 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:56.147, 0 %, 210 MHz, 405 MHz, 2.15 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:57.161, 0 %, 210 MHz, 405 MHz, 2.16 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:58.170, 0 %, 210 MHz, 405 MHz, 2.12 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:52:59.178, 0 %, 210 MHz, 405 MHz, 2.11 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:00.182, 0 %, 210 MHz, 405 MHz, 2.14 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:01.193, 0 %, 210 MHz, 405 MHz, 2.09 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:02.197, 0 %, 210 MHz, 405 MHz, 2.05 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:03.200, 0 %, 210 MHz, 405 MHz, 2.06 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:04.207, 0 %, 210 MHz, 405 MHz, 2.09 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:05.212, 0 %, 210 MHz, 405 MHz, 2.11 W, 51, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:06.224, 0 %, 210 MHz, 405 MHz, 2.13 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:07.232, 0 %, 210 MHz, 405 MHz, 2.14 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:08.241, 0 %, 210 MHz, 405 MHz, 2.15 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:09.255, 0 %, 210 MHz, 405 MHz, 2.17 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:10.263, 0 %, 210 MHz, 405 MHz, 2.19 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:11.270, 0 %, 210 MHz, 405 MHz, 2.20 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:12.274, 0 %, 210 MHz, 405 MHz, 2.18 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:13.279, 0 %, 210 MHz, 405 MHz, 2.19 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:14.286, 0 %, 210 MHz, 405 MHz, 2.20 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:15.296, 0 %, 210 MHz, 405 MHz, 2.17 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:16.302, 0 %, 210 MHz, 405 MHz, 2.15 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:17.306, 0 %, 210 MHz, 405 MHz, 2.18 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:18.315, 0 %, 210 MHz, 405 MHz, 2.19 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:19.322, 0 %, 210 MHz, 405 MHz, 2.20 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:20.332, 0 %, 210 MHz, 405 MHz, 2.21 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:21.340, 0 %, 210 MHz, 405 MHz, 2.21 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:22.353, 0 %, 210 MHz, 405 MHz, 2.17 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:23.361, 0 %, 210 MHz, 405 MHz, 2.16 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:24.372, 0 %, 210 MHz, 405 MHz, 2.18 W, 50, 7925 MiB, 0x0000000000000001
2026/09/24 23:53:25.383, 0 %, 210 MHz, 405 MHz, 2.20 W, 50, 7925 MiB, 0x0000000000000001
