ts_iso_utc,kind,domain,rc,actual_mhz,request_mhz,tdp_mhz,efficient_mhz,throttle_reasons,energy_uj,timestamp_us,power_w
2026-09-25T07:56:49.728688+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:56:49.728688+00:00,power,0,0,,,,,,110760455816,314263883891,11.682678781637003
2026-09-25T07:56:50.730523+00:00,freq,0,0,1550.0,4250.0,1550.0,900.0,2,,,
2026-09-25T07:56:50.730523+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:56:50.730523+00:00,power,0,0,,,,,,110771911466,314264885859,11.433149561662647
2026-09-25T07:56:51.731142+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:56:51.731142+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:56:51.731142+00:00,power,0,0,,,,,,110783112173,314265886490,11.193643810755413
2026-09-25T07:56:52.738665+00:00,freq,0,0,1600.0,4250.0,1600.0,900.0,2,,,
2026-09-25T07:56:52.738665+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:56:52.738665+00:00,power,0,0,,,,,,110794194387,314266893877,11.000949982479424
2026-09-25T07:56:53.752299+00:00,freq,0,0,1600.0,4250.0,1600.0,900.0,2,,,
2026-09-25T07:56:53.752299+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:56:53.752299+00:00,power,0,0,,,,,,110804943861,314267907602,10.60393499223162
2026-09-25T07:56:54.746541+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:56:54.746541+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:56:54.746541+00:00,power,0,0,,,,,,110814158094,314268901637,9.26952572092532
2026-09-25T07:56:55.743710+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:56:55.743710+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:56:55.743710+00:00,power,0,0,,,,,,110824083203,314269898761,9.953735944576602
2026-09-25T07:56:56.740657+00:00,freq,0,0,1400.0,4250.0,1400.0,900.0,2,,,
2026-09-25T07:56:56.740657+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:56:56.740657+00:00,power,0,0,,,,,,110833162426,314270895726,9.10686232716294
2026-09-25T07:56:57.737042+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:56:57.737042+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:56:57.737042+00:00,power,0,0,,,,,,110842292613,314271892070,9.16368944862417
2026-09-25T07:56:58.738021+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:56:58.738021+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:56:58.738021+00:00,power,0,0,,,,,,110850988841,314272893012,8.688043862681354
2026-09-25T07:56:59.739720+00:00,freq,0,0,1700.0,4250.0,1700.0,900.0,2,,,
2026-09-25T07:56:59.739720+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:56:59.739720+00:00,power,0,0,,,,,,110859807651,314273894704,8.803913777887814
2026-09-25T07:57:00.755216+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:00.755216+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:00.755216+00:00,power,0,0,,,,,,110868533016,314274910187,8.59232995530206
2026-09-25T07:57:01.753087+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:01.753087+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:01.753087+00:00,power,0,0,,,,,,110876847102,314275908030,8.332058249644483
2026-09-25T07:57:02.737901+00:00,freq,0,0,1700.0,4250.0,1700.0,900.0,2,,,
2026-09-25T07:57:02.737901+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:02.737901+00:00,power,0,0,,,,,,110885308917,314276892837,8.592358705817485
2026-09-25T07:57:03.739952+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:03.739952+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:03.739952+00:00,power,0,0,,,,,,110893778338,314277894872,8.452220730812796
2026-09-25T07:57:04.742261+00:00,freq,0,0,1700.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:04.742261+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:04.742261+00:00,power,0,0,,,,,,110902178362,314278897126,8.38113292638393
2026-09-25T07:57:05.727809+00:00,freq,0,0,1700.0,4250.0,1700.0,900.0,2,,,
2026-09-25T07:57:05.727809+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:05.727809+00:00,power,0,0,,,,,,110910591814,314279882755,8.53612464730644
2026-09-25T07:57:06.740031+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:06.740031+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:06.740031+00:00,power,0,0,,,,,,110918759843,314280895075,8.068623557768294
2026-09-25T07:57:07.740409+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:07.740409+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:07.740409+00:00,power,0,0,,,,,,110927052957,314281895481,8.28974836216496
2026-09-25T07:57:08.755041+00:00,freq,0,0,1600.0,4250.0,1600.0,900.0,2,,,
2026-09-25T07:57:08.755041+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:08.755041+00:00,power,0,0,,,,,,110935393777,314282909854,8.222636052024255
2026-09-25T07:57:09.740886+00:00,freq,0,0,1700.0,4250.0,1700.0,900.0,2,,,
2026-09-25T07:57:09.740886+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:09.740886+00:00,power,0,0,,,,,,110943537599,314283895839,8.259580013894734
2026-09-25T07:57:10.725714+00:00,freq,0,0,1700.0,4250.0,1700.0,900.0,2,,,
2026-09-25T07:57:10.725714+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:10.725714+00:00,power,0,0,,,,,,110951724939,314284880475,8.315093090238424
2026-09-25T07:57:11.725889+00:00,freq,0,0,1700.0,4250.0,1700.0,900.0,2,,,
2026-09-25T07:57:11.725889+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:11.725889+00:00,power,0,0,,,,,,110960124353,314285880729,8.397281090602986
2026-09-25T07:57:12.728400+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:12.728400+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:12.728400+00:00,power,0,0,,,,,,110968267198,314286883099,8.123592086754392
2026-09-25T07:57:13.730407+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:13.730407+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:13.730407+00:00,power,0,0,,,,,,110976132371,314287885111,7.849380047344742
2026-09-25T07:57:14.746044+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:14.746044+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:14.746044+00:00,power,0,0,,,,,,110983301034,314288900761,7.058202136562793
2026-09-25T07:57:15.737476+00:00,freq,0,0,1600.0,4250.0,1600.0,900.0,2,,,
2026-09-25T07:57:15.737476+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:15.737476+00:00,power,0,0,,,,,,110990000679,314289892272,6.757005217289572
2026-09-25T07:57:16.750810+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:16.750810+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:16.750810+00:00,power,0,0,,,,,,110996958405,314290905456,6.867188980481334
2026-09-25T07:57:17.737804+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:17.737804+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:17.737804+00:00,power,0,0,,,,,,111003954278,314291892613,7.086889927336786
2026-09-25T07:57:18.753029+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:18.753029+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:18.753029+00:00,power,0,0,,,,,,111011155755,314292907617,7.095023270844253
2026-09-25T07:57:19.737253+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:19.737253+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:19.737253+00:00,power,0,0,,,,,,111018130204,314293891868,7.086047156670402
2026-09-25T07:57:20.738014+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:20.738014+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:20.738014+00:00,power,0,0,,,,,,111025211624,314294892591,7.076303832329226
2026-09-25T07:57:21.738532+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:21.738532+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:21.738532+00:00,power,0,0,,,,,,111032297805,314295893050,7.082929935159762
2026-09-25T07:57:22.752405+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:22.752405+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:22.752405+00:00,power,0,0,,,,,,111039273902,314296907012,6.880037910690933
2026-09-25T07:57:23.736574+00:00,freq,0,0,1550.0,4250.0,1550.0,900.0,2,,,
2026-09-25T07:57:23.736574+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:23.736574+00:00,power,0,0,,,,,,111047947241,314297891340,8.811431758519518
2026-09-25T07:57:24.737812+00:00,freq,0,0,1550.0,4250.0,1550.0,900.0,2,,,
2026-09-25T07:57:24.737812+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:24.737812+00:00,power,0,0,,,,,,111060229124,314298892394,12.268951525092552
2026-09-25T07:57:25.751952+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:25.751952+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:25.751952+00:00,power,0,0,,,,,,111071902219,314299906436,11.51145120221845
2026-09-25T07:57:26.747971+00:00,freq,0,0,1600.0,4250.0,1600.0,900.0,2,,,
2026-09-25T07:57:26.747971+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:26.747971+00:00,power,0,0,,,,,,111082771786,314300902444,10.91313222383756
2026-09-25T07:57:27.745111+00:00,freq,0,0,1600.0,4250.0,1600.0,900.0,2,,,
2026-09-25T07:57:27.745111+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:27.745111+00:00,power,0,0,,,,,,111093836262,314301899543,11.096667432220872
2026-09-25T07:57:28.742228+00:00,freq,0,0,1450.0,4250.0,1450.0,900.0,2,,,
2026-09-25T07:57:28.742228+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:28.742228+00:00,power,0,0,,,,,,111104669330,314302896679,10.864183020169767
2026-09-25T07:57:29.726643+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:29.726643+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:29.726643+00:00,power,0,0,,,,,,111115008281,314303881085,10.502730580675047
2026-09-25T07:57:30.729102+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:30.729102+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:30.729102+00:00,power,0,0,,,,,,111125153140,314304883486,10.120559536552737
2026-09-25T07:57:31.729893+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:31.729893+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:31.729893+00:00,power,0,0,,,,,,111135070620,314305884236,9.910047464401698
2026-09-25T07:57:32.732672+00:00,freq,0,0,1550.0,4250.0,1550.0,900.0,2,,,
2026-09-25T07:57:32.732672+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:32.732672+00:00,power,0,0,,,,,,111144350710,314306886995,9.254556678125052
2026-09-25T07:57:33.734836+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:33.734836+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:33.734836+00:00,power,0,0,,,,,,111153553003,314307889123,9.182752103523702
2026-09-25T07:57:34.735947+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:34.735947+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:34.735947+00:00,power,0,0,,,,,,111162247705,314308890245,8.68495747771001
2026-09-25T07:57:35.751122+00:00,freq,0,0,1550.0,4250.0,1550.0,900.0,2,,,
2026-09-25T07:57:35.751122+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:35.751122+00:00,power,0,0,,,,,,111170966905,314309905386,8.589151654794753
2026-09-25T07:57:36.746425+00:00,freq,0,0,1600.0,4250.0,1550.0,900.0,2,,,
2026-09-25T07:57:36.746425+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:36.746425+00:00,power,0,0,,,,,,111179110825,314310900729,8.182023684297775
2026-09-25T07:57:37.745651+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:37.745651+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:37.745651+00:00,power,0,0,,,,,,111187435372,314311899929,8.33121196957566
2026-09-25T07:57:38.732695+00:00,freq,0,0,1650.0,4250.0,1700.0,900.0,2,,,
2026-09-25T07:57:38.732695+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:38.732695+00:00,power,0,0,,,,,,111195921639,314312886894,8.598346445922601
2026-09-25T07:57:39.735494+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:39.735494+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:39.735494+00:00,power,0,0,,,,,,111204364045,314313889677,8.41897598982033
2026-09-25T07:57:40.738130+00:00,freq,0,0,1550.0,4250.0,1550.0,900.0,2,,,
2026-09-25T07:57:40.738130+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:40.738130+00:00,power,0,0,,,,,,111212830109,314314892283,8.444058782811991
2026-09-25T07:57:41.739367+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:41.739367+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:41.739367+00:00,power,0,0,,,,,,111221306084,314315893489,8.465765287063801
2026-09-25T07:57:42.754422+00:00,freq,0,0,1500.0,4250.0,1500.0,900.0,2,,,
2026-09-25T07:57:42.754422+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:42.754422+00:00,power,0,0,,,,,,111229613762,314316908624,8.1838159456624
2026-09-25T07:57:43.740083+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:43.740083+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:43.740083+00:00,power,0,0,,,,,,111237722061,314317894178,8.22714838557806
2026-09-25T07:57:44.742126+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:44.742126+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:44.742126+00:00,power,0,0,,,,,,111246205337,314318896194,8.466208124421167
2026-09-25T07:57:45.726204+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:45.726204+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:45.726204+00:00,power,0,0,,,,,,111254278053,314319880443,8.201904192943045
2026-09-25T07:57:46.726256+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:46.726256+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:46.726256+00:00,power,0,0,,,,,,111262342139,314320880692,8.062078542442931
2026-09-25T07:57:47.731485+00:00,freq,0,0,1700.0,4250.0,1700.0,900.0,2,,,
2026-09-25T07:57:47.731485+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:47.731485+00:00,power,0,0,,,,,,111270784155,314321885542,8.40126984126984
2026-09-25T07:57:48.747030+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:48.747030+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:48.747030+00:00,power,0,0,,,,,,111278913878,314322901050,8.005572580422804
2026-09-25T07:57:49.746147+00:00,freq,0,0,1550.0,4250.0,1550.0,900.0,2,,,
2026-09-25T07:57:49.746147+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:49.746147+00:00,power,0,0,,,,,,111286585936,314323900152,7.67895370042298
2026-09-25T07:57:50.746168+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:50.746168+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:50.746168+00:00,power,0,0,,,,,,111293622801,314324900185,7.036632791117893
2026-09-25T07:57:51.730335+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:51.730335+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:51.730335+00:00,power,0,0,,,,,,111300664572,314325884445,7.154380956251397
2026-09-25T07:57:52.732833+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:52.732833+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:52.732833+00:00,power,0,0,,,,,,111307851057,314326886830,7.169386014355761
2026-09-25T07:57:53.734209+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:53.734209+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:53.734209+00:00,power,0,0,,,,,,111314979291,314327888109,7.119128634476504
2026-09-25T07:57:54.736102+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:54.736102+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:54.736102+00:00,power,0,0,,,,,,111322090947,314328890000,7.09823324094138
2026-09-25T07:57:55.751947+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:55.751947+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:55.751947+00:00,power,0,0,,,,,,111329265897,314329905798,7.063362991460901
2026-09-25T07:57:56.748573+00:00,freq,0,0,1550.0,4250.0,1550.0,900.0,2,,,
2026-09-25T07:57:56.748573+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:56.748573+00:00,power,0,0,,,,,,111335907681,314330902422,6.664282618118769
2026-09-25T07:57:57.733687+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:57.733687+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:57.733687+00:00,power,0,0,,,,,,111342836903,314331887547,7.0338505265829205
2026-09-25T07:57:58.749313+00:00,freq,0,0,1650.0,4250.0,1650.0,900.0,2,,,
2026-09-25T07:57:58.749313+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:58.749313+00:00,power,0,0,,,,,,111350025318,314332903112,7.078242160767651
2026-09-25T07:57:59.734851+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:57:59.734851+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:57:59.734851+00:00,power,0,0,,,,,,111353557605,314333889022,3.5827682039942794
2026-09-25T07:58:00.739188+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:00.739188+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:00.739188+00:00,power,0,0,,,,,,111353557605,314334893239,0.0
2026-09-25T07:58:01.743161+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:01.743161+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:01.743161+00:00,power,0,0,,,,,,111353557605,314335897269,0.0
2026-09-25T07:58:02.730522+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:02.730522+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:02.730522+00:00,power,0,0,,,,,,111353557605,314336884516,0.0
2026-09-25T07:58:03.730606+00:00,freq,0,0,2500.0,4250.0,2500.0,1000.0,0,,,
2026-09-25T07:58:03.730606+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:03.730606+00:00,power,0,0,,,,,,111353557605,314337885133,0.0
2026-09-25T07:58:04.734427+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:04.734427+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:04.734427+00:00,power,0,0,,,,,,111353557605,314338888412,0.0
2026-09-25T07:58:05.739691+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:05.739691+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:05.739691+00:00,power,0,0,,,,,,111353557605,314339893706,0.0
2026-09-25T07:58:06.741240+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:06.741240+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:06.741240+00:00,power,0,0,,,,,,111353557605,314340895201,0.0
2026-09-25T07:58:07.745618+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:07.745618+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:07.745618+00:00,power,0,0,,,,,,111353557605,314341899511,0.0
2026-09-25T07:58:08.733552+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:08.733552+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:08.733552+00:00,power,0,0,,,,,,111353557605,314342887452,0.0
2026-09-25T07:58:09.735551+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:09.735551+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:09.735551+00:00,power,0,0,,,,,,111353557605,314343889432,0.0
2026-09-25T07:58:10.736164+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:10.736164+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:10.736164+00:00,power,0,0,,,,,,111353557605,314344890036,0.0
2026-09-25T07:58:11.739536+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:11.739536+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:11.739536+00:00,power,0,0,,,,,,111353557605,314345893438,0.0
2026-09-25T07:58:12.746045+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:58:12.746045+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:12.746045+00:00,power,0,0,,,,,,111353557605,314346899915,0.0
2026-09-25T07:58:13.733736+00:00,freq,0,0,1750.0,1750.0,2500.0,900.0,0,,,
2026-09-25T07:58:13.733736+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:13.733736+00:00,power,0,0,,,,,,111353561412,314347887489,0.0038549009998238106
2026-09-25T07:58:14.736768+00:00,freq,0,0,1750.0,1750.0,2500.0,900.0,0,,,
2026-09-25T07:58:14.736768+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:14.736768+00:00,power,0,0,,,,,,111353561412,314348890607,0.0
2026-09-25T07:58:15.752018+00:00,freq,0,0,1750.0,1750.0,2500.0,900.0,0,,,
2026-09-25T07:58:15.752018+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:15.752018+00:00,power,0,0,,,,,,111353561412,314349905738,0.0
2026-09-25T07:58:16.751364+00:00,freq,0,0,1750.0,1750.0,2500.0,900.0,0,,,
2026-09-25T07:58:16.751364+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:16.751364+00:00,power,0,0,,,,,,111353561412,314350905177,0.0
2026-09-25T07:58:17.749580+00:00,freq,0,0,1750.0,1750.0,2500.0,900.0,0,,,
2026-09-25T07:58:17.749580+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:17.749580+00:00,power,0,0,,,,,,111353561412,314351903308,0.0
2026-09-25T07:58:18.737805+00:00,freq,0,0,1750.0,1750.0,2500.0,900.0,0,,,
2026-09-25T07:58:18.737805+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:18.737805+00:00,power,0,0,,,,,,111353561412,314352891556,0.0
2026-09-25T07:58:19.739937+00:00,freq,0,0,1500.0,1750.0,1500.0,900.0,2,,,
2026-09-25T07:58:19.739937+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:19.739937+00:00,power,0,0,,,,,,111353561412,314353893489,0.0
2026-09-25T07:58:20.752435+00:00,freq,0,0,1500.0,1750.0,1500.0,900.0,2,,,
2026-09-25T07:58:20.752435+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:20.752435+00:00,power,0,0,,,,,,111353561412,314354905939,0.0
2026-09-25T07:58:21.736483+00:00,freq,0,0,1500.0,1750.0,1500.0,900.0,2,,,
2026-09-25T07:58:21.736483+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:21.736483+00:00,power,0,0,,,,,,111353561412,314355890429,0.0
2026-09-25T07:58:22.750931+00:00,freq,0,0,1500.0,1750.0,1500.0,900.0,2,,,
2026-09-25T07:58:22.750931+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:58:22.750931+00:00,power,0,0,,,,,,111353561412,314356904403,0.0
2026-09-25T07:58:23.746228+00:00,freq,0,0,1500.0,1750.0,1500.0,900.0,2,,,
