#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    00:19:06       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:07       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:08       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:09       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:10       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:11       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:12       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:13       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      2 
 20260925    00:19:14       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:15       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:16       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:17       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      1 
 20260925    00:19:18       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:19       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:20       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:22       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:23       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:24       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:25       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:26       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:27       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:28       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:29       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:30       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:31       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      1 
 20260925    00:19:32       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:33       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      1 
 20260925    00:19:34       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    00:19:35       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:36       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:38       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:39       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:40       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:41       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -      0      0 
 20260925    00:19:42       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7929   8163      -  11069  11492 
 20260925    00:19:43       0     39     52      -    100      5      0      0      0      0   8001   2580      0      0   7929   8163      -  14089  11295 
 20260925    00:19:44       0     43     52      -    100      3      0      0      0      0   8001   2580      0      0   7929   8163      -  13970  10649 
 20260925    00:19:45       0     46     53      -    100      6      0      0      0      0   8001   2580      0      0   7929   8163      -  17698   6216 
 20260925    00:19:46       0     41     52      -    100      2      0      0      0      0   8001   2580      0      0   7929   8163      -  14709   9804 
 20260925    00:19:47       0     39     53      -     99      4      0      0      0      0   8001   2580      0      0   7929   8163      -  14876   2880 
 20260925    00:19:48       0     41     54      -    100      6      0      0      0      0   8001   2580      0      0   7929   8163      -  20560   4009 
 20260925    00:19:49       0     41     54      -    100      6      0      0      0      0   8001   2580      0      0   7929   8163      -  15395  11704 
 20260925    00:19:50       0     32     54      -    100      2      0      0      0      0   8001   2580      0      0   7929   8163      -  14415   8528 
 20260925    00:19:51       0     38     54      -    100      1      0      0      0      0   8001   2580      0      0   7929   8163      -  14231   8493 
 20260925    00:19:53       0     38     53      -    100      1      0      0      0      0   8001   2580      0      0   7929   8163      -  14663   9096 
 20260925    00:19:54       0     31     53      -    100      1      0      0      0      0   8001   2580      0      0   7929   8163      -  16524   9050 
 20260925    00:19:55       0     40     53      -    100      1      0      0      0      0   8001   2580      0      0   7929   8163      -  16485   9296 
 20260925    00:19:56       0     40     54      -    100      1      0      0      0      0   8001   2580      0      0   7929   8163      -  16339   9008 
 20260925    00:19:57       0     39     56      -    100     12      0      0      0      0   8001   2580      0      0   7929   8163      -  20657   6067 
 20260925    00:19:58       0     41     54      -    100      0      0      0      0      0   8001   2580      0      0   7929   8163      -  17827   3314 
 20260925    00:19:59       0     48     56      -    100     13      0      0      0      0   8001   2580      0      0   7929   8163      -  18702   4241 
 20260925    00:20:00       0     37     56      -    100     18      0      0      0      0   8001   2580      0      0   7929   8163      -  14232   7710 
 20260925    00:20:01       0     38     54      -    100      1      0      0      0      0   8001   2580      0      0   7929   8163      -  17993   7312 
 20260925    00:20:02       0     45     55      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  20792   2767 
 20260925    00:20:03       0     50     57      -    100     20      0      0      0      0   8001   2565      0      0   7929   8163      -  20604   2698 
 20260925    00:20:04       0     36     55      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  17707   7234 
 20260925    00:20:05       0     44     55      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  15737   7623 
 20260925    00:20:06       0     46     56      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20366   6106 
 20260925    00:20:07       0     37     58      -    100     28      0      0      0      0   8001   2565      0      0   7929   8163      -  17776   8044 
 20260925    00:20:08       0     29     55      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  16951   7363 
 20260925    00:20:10       0     45     57      -    100     24      0      0      0      0   8001   2565      0      0   7929   8163      -  21296   2703 
 20260925    00:20:11       0     39     59      -    100     26      0      0      0      0   8001   2565      0      0   7929   8163      -  16273   8123 
 20260925    00:20:12       0     30     56      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  14452   2613 
 20260925    00:20:13       0     49     58      -    100     26      0      0      0      0   8001   2565      0      0   7929   8163      -  20191   2655 
 20260925    00:20:14       0     29     56      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  15671   7390 
 20260925    00:20:15       0     32     56      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20276   2614 
 20260925    00:20:16       0     40     59      -    100     34      0      0      0      0   8001   2565      0      0   7929   8163      -  17045   7470 
 20260925    00:20:17       0     39     56      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20775   2676 
 20260925    00:20:18       0     44     59      -    100     29      0      0      0      0   8001   2565      0      0   7929   8163      -  18638   4295 
 20260925    00:20:19       0     29     57      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  17067   7317 
 20260925    00:20:20       0     53     60      -    100     32      0      0      0      0   8001   2565      0      0   7929   8163      -  20929   2675 
 20260925    00:20:21       0     32     57      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  17131   7050 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    00:20:22       0     37     57      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20775   2668 
 20260925    00:20:23       0     45     60      -    100     33      0      0      0      0   8001   2565      0      0   7929   8163      -  17023   7061 
 20260925    00:20:24       0     41     57      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20663   5068 
 20260925    00:20:26       0     37     60      -    100     36      0      0      0      0   8001   2565      0      0   7929   8163      -  16899   7046 
 20260925    00:20:27       0     43     58      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20340   2589 
 20260925    00:20:28       0     42     60      -    100     34      0      0      0      0   8001   2565      0      0   7929   8163      -  17038   7096 
 20260925    00:20:29       0     29     58      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  21195   2573 
 20260925    00:20:30       0     34     60      -    100     37      0      0      0      0   8001   2565      0      0   7929   8163      -  17202   6700 
 20260925    00:20:31       0     36     58      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  21271   2607 
 20260925    00:20:32       0     54     61      -    100     37      0      0      0      0   8001   2565      0      0   7929   8163      -  18058   6822 
 20260925    00:20:33       0     30     58      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  17006   2624 
 20260925    00:20:34       0     58     61      -    100     37      0      0      0      0   8001   2565      0      0   7929   8163      -  17210   7127 
 20260925    00:20:35       0     46     59      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  19991   2680 
 20260925    00:20:36       0     41     61      -    100     34      0      0      0      0   8001   2565      0      0   7929   8163      -  17741   6994 
 20260925    00:20:37       0     52     60      -    100      7      0      0      0      0   8001   2565      0      0   7929   8163      -  17101   2632 
 20260925    00:20:38       0     36     62      -    100     37      0      0      0      0   8001   2565      0      0   7929   8163      -  16455   6954 
 20260925    00:20:39       0     29     59      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  21000   2579 
 20260925    00:20:40       0     29     59      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  16859   6970 
 20260925    00:20:42       0     55     62      -    100     38      0      0      0      0   8001   2565      0      0   7929   8163      -  21125   2632 
 20260925    00:20:43       0     29     60      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  20981   2663 
 20260925    00:20:44       0     43     62      -    100     41      0      0      0      0   8001   2565      0      0   7929   8163      -  18797   6093 
 20260925    00:20:45       0     43     60      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20958   2594 
 20260925    00:20:46       0     33     62      -    100     42      0      0      0      0   8001   2565      0      0   7929   8163      -  18974   6136 
 20260925    00:20:47       0     28     60      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  19046   2641 
 20260925    00:20:48       0     40     62      -    100     42      0      0      0      0   8001   2565      0      0   7929   8163      -  16925   5823 
 20260925    00:20:49       0     50     61      -    100      8      0      0      0      0   8001   2565      0      0   7929   8163      -  20237   2490 
 20260925    00:20:50       0     30     60      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20822   2616 
 20260925    00:20:51       0     56     64      -    100     41      0      0      0      0   8001   2565      0      0   7929   8163      -  16931   7078 
 20260925    00:20:52       0     41     60      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  17625   2545 
 20260925    00:20:53       0     55     61      -    100     31      0      0      0      0   8001   2565      0      0   7929   8163      -  19414   5957 
 20260925    00:20:54       0     55     63      -    100     37      0      0      0      0   8001   2565      0      0   7929   8163      -  20116   2637 
 20260925    00:20:55       0     28     60      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  17708   6983 
 20260925    00:20:56       0     53     64      -    100     44      0      0      0      0   8001   2565      0      0   7929   8163      -  17070   2855 
 20260925    00:20:58       0     34     60      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  21019   2566 
 20260925    00:20:59       0     36     63      -    100     39      0      0      0      0   8001   2565      0      0   7929   8163      -  17281   5822 
 20260925    00:21:00       0     52     62      -    100      5      0      0      0      0   8001   2565      0      0   7929   8163      -  20920   2573 
 20260925    00:21:01       0     29     61      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  16704   5464 
 20260925    00:21:02       0     44     64      -    100     45      0      0      0      0   8001   2565      0      0   7929   8163      -  17777   4808 
 20260925    00:21:03       0     31     61      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  17282   2670 
 20260925    00:21:04       0     57     64      -    100     47      0      0      0      0   8001   2565      0      0   7929   8163      -  17901   7031 
 20260925    00:21:05       0     38     62      -    100      5      0      0      0      0   8001   2565      0      0   7929   8163      -  20101   2590 
 20260925    00:21:06       0     29     61      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20754   2678 
 20260925    00:21:07       0     42     64      -    100     47      0      0      0      0   8001   2565      0      0   7929   8163      -  17751   7005 
 20260925    00:21:08       0     44     61      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  17684   2618 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    00:21:09       0     29     61      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  17145   6899 
 20260925    00:21:10       0     57     64      -    100     43      0      0      0      0   8001   2565      0      0   7929   8163      -  20484   2801 
 20260925    00:21:11       0     29     61      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  19710   2541 
 20260925    00:21:12       0     46     64      -    100     45      0      0      0      0   8001   2565      0      0   7929   8163      -  19811   6825 
 20260925    00:21:14       0     56     63      -    100      9      0      0      0      0   8001   2565      0      0   7929   8163      -  20751   2567 
 20260925    00:21:15       0     30     62      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20542   6001 
 20260925    00:21:16       0     54     65      -    100     45      0      0      0      0   8001   2565      0      0   7929   8163      -  17485   4595 
 20260925    00:21:17       0     54     63      -    100      7      0      0      0      0   8001   2565      0      0   7929   8163      -  20371   2559 
 20260925    00:21:18       0     31     62      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  21036   2641 
 20260925    00:21:19       0     57     65      -    100     42      0      0      0      0   8001   2565      0      0   7929   8163      -  17836   4955 
 20260925    00:21:20       0     42     62      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20519   2588 
 20260925    00:21:21       0     29     62      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  16995   5264 
 20260925    00:21:22       0     57     65      -    100     41      0      0      0      0   8001   2565      0      0   7929   8163      -  19793   6911 
 20260925    00:21:23       0     42     63      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  20877   2638 
 20260925    00:21:24       0     29     62      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  17549   4381 
 20260925    00:21:25       0     57     65      -    100     41      0      0      0      0   8001   2565      0      0   7929   8163      -  17574   5216 
 20260925    00:21:26       0     45     63      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  21165   2593 
 20260925    00:21:27       0     33     65      -    100     46      0      0      0      0   8001   2565      0      0   7929   8163      -  18363   6892 
 20260925    00:21:28       0     58     65      -    100     49      0      0      0      0   8001   2565      0      0   7929   8163      -  20541   2819 
 20260925    00:21:30       0     36     63      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  20854   2620 
 20260925    00:21:31       0     29     62      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  18482   7004 
 20260925    00:21:32       0     57     66      -    100     50      0      0      0      0   8001   2565      0      0   7929   8163      -  21181   2816 
 20260925    00:21:33       0     41     63      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20701   2609 
 20260925    00:21:34       0     29     63      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  18227   6719 
 20260925    00:21:35       0     58     66      -    100     48      0      0      0      0   8001   2565      0      0   7929   8163      -  20089   2912 
 20260925    00:21:36       0     29     63      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  20942   2579 
 20260925    00:21:37       0     28     64      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  17747   5030 
 20260925    00:21:38       0     55     66      -    100     50      0      0      0      0   8001   2565      0      0   7929   8163      -  19481   3601 
 20260925    00:21:39       0     32     63      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20829   2607 
 20260925    00:21:40       0     29     63      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  17436   6636 
 20260925    00:21:41       0     47     66      -    100     48      0      0      0      0   8001   2565      0      0   7929   8163      -  17480   4369 
 20260925    00:21:42       0     50     63      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  21025   5608 
 20260925    00:21:43       0     29     63      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20894   2647 
 20260925    00:21:44       0     58     66      -    100     49      0      0      0      0   8001   2565      0      0   7929   8163      -  16067   4882 
 20260925    00:21:46       0     47     63      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20777   2622 
 20260925    00:21:47       0     29     63      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  46555   2339 
 20260925    00:21:48       0     58     66      -    100     47      0      0      0      0   8001   2565      0      0   7929   8163      -  18423   6922 
 20260925    00:21:49       0     55     64      -    100     25      0      0      0      0   8001   2565      0      0   7929   8163      -  20376   5958 
 20260925    00:21:50       0     29     63      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20939   2590 
 20260925    00:21:51       0     50     66      -    100     50      0      0      0      0   8001   2565      0      0   7929   8163      -  17731   4740 
 20260925    00:21:52       0     56     64      -    100      8      0      0      0      0   8001   2565      0      0   7929   8163      -  20277   2577 
 20260925    00:21:53       0     30     64      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  17430   2542 
 20260925    00:21:54       0     29     65      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  18343   6891 
 20260925    00:21:55       0     56     67      -    100     46      0      0      0      0   8001   2565      0      0   7929   8163      -  17858   4273 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    00:21:56       0     43     64      -    100      1      0      0      0      0   8001   2565      0      0   7929   8163      -  20551   2643 
 20260925    00:21:57       0     29     64      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20630   7046 
 20260925    00:21:58       0     54     67      -    100     45      0      0      0      0   8001   2565      0      0   7929   8163      -  18359   5249 
 20260925    00:21:59       0     29     64      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20317   2658 
 20260925    00:22:01       0     29     64      -    100      0      0      0      0      0   8001   2565      0      0   7929   8163      -  20644   6032 
 20260925    00:22:02       0     59     67      -    100     48      0      0      0      0   8001   2565      0      0   7929   8163      -  20784   6770 
 20260925    00:22:03       0     58     68      -    100     47      0      0      0      0   8001   2565      0      0   7929   8163      -  20439   2539 
 20260925    00:22:04       0     33     64      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20453   5418 
 20260925    00:22:05       0     29     64      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  19438   5897 
 20260925    00:22:06       0     49     67      -    100     50      0      0      0      0   8001   2550      0      0   7929   8163      -  19818   6493 
 20260925    00:22:07       0     29     64      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20920   2618 
 20260925    00:22:08       0     29     64      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20677   2631 
 20260925    00:22:09       0     59     67      -    100     49      0      0      0      0   8001   2550      0      0   7929   8163      -  20295   6784 
 20260925    00:22:10       0     57     65      -    100     10      0      0      0      0   8001   2550      0      0   7929   8163      -  20494   2626 
 20260925    00:22:11       0     31     64      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20780   2648 
 20260925    00:22:12       0     29     64      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  17448   5171 
 20260925    00:22:13       0     52     67      -    100     50      0      0      0      0   8001   2550      0      0   7929   8163      -  19927   6852 
 20260925    00:22:14       0     35     64      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20345   2653 
 20260925    00:22:15       0     29     65      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20867   2566 
 20260925    00:22:17       0     44     67      -    100     49      0      0      0      0   8001   2550      0      0   7929   8163      -  17061   4208 
 20260925    00:22:18       0     45     66      -    100     23      0      0      0      0   8001   2550      0      0   7929   8163      -  20666   2603 
 20260925    00:22:19       0     30     65      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20769   3050 
 20260925    00:22:20       0     29     65      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20317   7859 
 20260925    00:22:21       0     59     68      -    100     50      0      0      0      0   8001   2550      0      0   7929   8163      -  20243   6835 
 20260925    00:22:22       0     35     65      -    100      6      0      0      0      0   8001   2550      0      0   7929   8163      -  20773   2580 
 20260925    00:22:23       0     29     65      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20799   2604 
 20260925    00:22:24       0     40     68      -    100     49      0      0      0      0   8001   2550      0      0   7929   8163      -  19132   6763 
 20260925    00:22:25       0     59     68      -    100     49      0      0      0      0   8001   2550      0      0   7929   8163      -  20890   2777 
 20260925    00:22:26       0     35     65      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20557   2595 
 20260925    00:22:27       0     29     65      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20231   2593 
 20260925    00:22:28       0     59     68      -    100     48      0      0      0      0   8001   2550      0      0   7929   8163      -  17097   5324 
 20260925    00:22:29       0     59     68      -    100     49      0      0      0      0   8001   2550      0      0   7929   8163      -  20691   2559 
 20260925    00:22:30       0     29     65      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20608   4975 
 20260925    00:22:31       0     30     67      -    100     15      0      0      0      0   8001   2550      0      0   7929   8163      -  20489   6831 
 20260925    00:22:33       0     59     68      -    100     49      0      0      0      0   8001   2550      0      0   7929   8163      -  17297   4228 
 20260925    00:22:34       0     47     65      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20988   2562 
 20260925    00:22:35       0     29     65      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20594   2611 
 20260925    00:22:36       0     30     67      -    100     15      0      0      0      0   8001   2550      0      0   7929   8163      -  20513   6872 
 20260925    00:22:37       0     57     69      -    100     48      0      0      0      0   8001   2550      0      0   7929   8163      -  17069   4133 
 20260925    00:22:38       0     47     65      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20518   2608 
 20260925    00:22:39       0     29     65      -    100      0      0      0      0      0   8001   2550      0      0   7929   8163      -  20631   2665 
 20260925    00:22:40       0     52     66      -    100      4      0      0      0      0   8001   2550      0      0   7929   8163      -  21059   2564 
 20260925    00:22:41       0     35     65      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20347   2444 
 20260925    00:22:42       0     36     68      -     99      5      0      0      0      0   8001   2550      0      0   7929   8163      -   3711   2096 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    00:22:43       0     43     66      -     99     42      0      0      0      0   8001   2550      0      0   7929   8163      -  21014   2422 
 20260925    00:22:44       0     37     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20120   1645 
 20260925    00:22:45       0     31     65      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  21664   2475 
 20260925    00:22:46       0     38     67      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20623   2431 
 20260925    00:22:47       0     30     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20316   2418 
 20260925    00:22:48       0     36     69      -     99      9      0      0      0      0   8001   2550      0      0   7929   8163      -  20024   2513 
 20260925    00:22:50       0     39     66      -     99     42      0      0      0      0   8001   2550      0      0   7929   8163      -  11388   2477 
 20260925    00:22:51       0     39     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20931   2341 
 20260925    00:22:52       0     37     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  11012   1560 
 20260925    00:22:53       0     37     67      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  19932   2420 
 20260925    00:22:54       0     39     66      -     99     42      0      0      0      0   8001   2550      0      0   7929   8163      -  20398   1340 
 20260925    00:22:55       0     37     68      -     99     14      0      0      0      0   8001   2550      0      0   7929   8163      -  20582   2371 
 20260925    00:22:56       0     38     66      -     99     43      0      0      0      0   8001   2550      0      0   7929   8163      -  20004   2449 
 20260925    00:22:57       0     43     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  19818   2412 
 20260925    00:22:58       0     36     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  23512   2413 
 20260925    00:22:59       0     37     67      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  18791   2482 
 20260925    00:23:00       0     54     66      -     99     41      0      0      0      0   8001   2550      0      0   7929   8163      -  20728   2382 
 20260925    00:23:01       0     37     66      -    100      8      0      0      0      0   8001   2550      0      0   7929   8163      -   3857   2074 
 20260925    00:23:02       0     38     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20053   4280 
 20260925    00:23:03       0     37     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -   7812   1704 
 20260925    00:23:05       0     36     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20618   2403 
 20260925    00:23:06       0     38     68      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  18814   1105 
 20260925    00:23:07       0     38     66      -     99     43      0      0      0      0   8001   2550      0      0   7929   8163      -  20269   2465 
 20260925    00:23:08       0     30     66      -    100      2      0      0      0      0   8001   2550      0      0   7929   8163      -  20368   2464 
 20260925    00:23:09       0     36     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20297   2502 
 20260925    00:23:10       0     36     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  21038   1389 
 20260925    00:23:11       0     36     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20138   2455 
 20260925    00:23:12       0     37     69      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20289   2416 
 20260925    00:23:13       0     39     66      -     99     42      0      0      0      0   8001   2550      0      0   7929   8163      -  20618   3474 
 20260925    00:23:14       0     38     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20254   2345 
 20260925    00:23:15       0     37     66      -    100      1      0      0      0      0   8001   2550      0      0   7929   8163      -  20105   2479 
