timestamp, utilization.gpu [%], clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, memory.used [MiB], clocks_event_reasons.active
2026/09/25 04:32:52.640, 0 %, 210 MHz, 405 MHz, 2.19 W, 75, 7925 MiB, 0x0000000000000001
2026/09/25 04:32:53.646, 0 %, 210 MHz, 405 MHz, 2.12 W, 75, 7925 MiB, 0x0000000000000001
2026/09/25 04:32:54.657, 0 %, 210 MHz, 405 MHz, 2.13 W, 75, 7925 MiB, 0x0000000000000001
2026/09/25 04:32:55.664, 0 %, 210 MHz, 405 MHz, 2.12 W, 75, 7925 MiB, 0x0000000000000001
2026/09/25 04:32:56.666, 0 %, 210 MHz, 405 MHz, 2.10 W, 75, 7925 MiB, 0x0000000000000001
2026/09/25 04:32:57.677, 0 %, 210 MHz, 405 MHz, 2.11 W, 75, 7925 MiB, 0x0000000000000001
2026/09/25 04:32:58.683, 0 %, 210 MHz, 405 MHz, 2.12 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:32:59.691, 0 %, 210 MHz, 405 MHz, 2.11 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:00.694, 0 %, 210 MHz, 405 MHz, 2.11 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:01.705, 0 %, 210 MHz, 405 MHz, 2.12 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:02.712, 0 %, 210 MHz, 405 MHz, 2.13 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:03.719, 0 %, 210 MHz, 405 MHz, 2.12 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:04.725, 0 %, 210 MHz, 405 MHz, 2.14 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:05.734, 0 %, 210 MHz, 405 MHz, 2.14 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:06.734, 0 %, 210 MHz, 405 MHz, 2.11 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:07.747, 0 %, 210 MHz, 405 MHz, 2.12 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:08.753, 0 %, 210 MHz, 405 MHz, 2.14 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:09.758, 0 %, 210 MHz, 405 MHz, 2.18 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:10.765, 0 %, 210 MHz, 405 MHz, 2.20 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:11.771, 0 %, 210 MHz, 405 MHz, 2.20 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:12.773, 0 %, 210 MHz, 405 MHz, 2.21 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:13.778, 0 %, 210 MHz, 405 MHz, 2.22 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:14.782, 0 %, 210 MHz, 405 MHz, 2.18 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:15.784, 0 %, 210 MHz, 405 MHz, 2.12 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:16.799, 0 %, 210 MHz, 405 MHz, 2.08 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:17.804, 0 %, 210 MHz, 405 MHz, 2.42 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:18.820, 0 %, 210 MHz, 405 MHz, 2.84 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:19.834, 0 %, 210 MHz, 405 MHz, 2.17 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:20.837, 0 %, 210 MHz, 405 MHz, 2.12 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:21.841, 0 %, 210 MHz, 405 MHz, 2.11 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:22.847, 0 %, 210 MHz, 405 MHz, 2.34 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:23.852, 0 %, 210 MHz, 405 MHz, 2.26 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:24.868, 0 %, 210 MHz, 405 MHz, 2.16 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:25.871, 0 %, 210 MHz, 405 MHz, 2.28 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:26.885, 0 %, 210 MHz, 405 MHz, 2.10 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:27.886, 0 %, 210 MHz, 405 MHz, 2.13 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:28.890, 0 %, 210 MHz, 405 MHz, 2.21 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:29.892, 0 %, 210 MHz, 405 MHz, 2.24 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:30.894, 0 %, 210 MHz, 405 MHz, 2.30 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:31.895, 0 %, 210 MHz, 405 MHz, 2.30 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:32.903, 0 %, 210 MHz, 405 MHz, 2.23 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:33.909, 0 %, 210 MHz, 405 MHz, 2.25 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:34.916, 0 %, 210 MHz, 405 MHz, 2.27 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:35.932, 0 %, 210 MHz, 405 MHz, 2.31 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:36.934, 0 %, 210 MHz, 405 MHz, 2.27 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:37.937, 0 %, 210 MHz, 405 MHz, 2.25 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:38.938, 0 %, 210 MHz, 405 MHz, 2.27 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:39.954, 0 %, 210 MHz, 405 MHz, 2.24 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:40.969, 0 %, 210 MHz, 405 MHz, 2.17 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:41.978, 0 %, 210 MHz, 405 MHz, 2.19 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:42.982, 0 %, 210 MHz, 405 MHz, 2.24 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:43.982, 0 %, 210 MHz, 405 MHz, 2.25 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:44.984, 0 %, 210 MHz, 405 MHz, 2.30 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:45.991, 0 %, 210 MHz, 405 MHz, 2.35 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:46.995, 0 %, 210 MHz, 405 MHz, 2.35 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:47.999, 0 %, 210 MHz, 405 MHz, 2.31 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:49.002, 0 %, 210 MHz, 405 MHz, 2.30 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:50.006, 0 %, 210 MHz, 405 MHz, 2.33 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:51.011, 0 %, 210 MHz, 405 MHz, 2.34 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:52.018, 0 %, 210 MHz, 405 MHz, 2.33 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:53.033, 0 %, 210 MHz, 405 MHz, 2.33 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:54.036, 0 %, 210 MHz, 405 MHz, 2.34 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:55.052, 0 %, 210 MHz, 405 MHz, 2.30 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:56.067, 0 %, 210 MHz, 405 MHz, 2.28 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:57.068, 0 %, 210 MHz, 405 MHz, 2.33 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:58.069, 0 %, 210 MHz, 405 MHz, 2.37 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:33:59.072, 0 %, 210 MHz, 405 MHz, 2.37 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:00.075, 0 %, 210 MHz, 405 MHz, 2.35 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:01.077, 0 %, 210 MHz, 405 MHz, 2.28 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:02.082, 0 %, 210 MHz, 405 MHz, 2.22 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:03.084, 0 %, 210 MHz, 405 MHz, 2.24 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:04.089, 0 %, 210 MHz, 405 MHz, 2.30 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:05.098, 0 %, 210 MHz, 405 MHz, 2.31 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:06.102, 0 %, 210 MHz, 405 MHz, 2.19 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:07.105, 0 %, 210 MHz, 405 MHz, 2.39 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:08.119, 0 %, 210 MHz, 405 MHz, 2.29 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:09.133, 0 %, 210 MHz, 405 MHz, 2.41 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:10.136, 0 %, 210 MHz, 405 MHz, 2.37 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:11.139, 0 %, 210 MHz, 405 MHz, 2.35 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:12.144, 0 %, 210 MHz, 405 MHz, 2.34 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:13.149, 0 %, 210 MHz, 405 MHz, 2.33 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:14.152, 0 %, 210 MHz, 405 MHz, 2.33 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:15.159, 0 %, 210 MHz, 405 MHz, 2.38 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:16.171, 0 %, 210 MHz, 405 MHz, 2.44 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:17.186, 0 %, 210 MHz, 405 MHz, 2.43 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:18.191, 0 %, 210 MHz, 405 MHz, 2.40 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:19.195, 0 %, 210 MHz, 405 MHz, 2.39 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:20.197, 0 %, 210 MHz, 405 MHz, 2.42 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:21.202, 0 %, 210 MHz, 405 MHz, 2.45 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:22.216, 0 %, 210 MHz, 405 MHz, 2.48 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:23.223, 0 %, 210 MHz, 405 MHz, 2.49 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:24.228, 0 %, 210 MHz, 405 MHz, 2.48 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:25.231, 0 %, 210 MHz, 405 MHz, 2.50 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:26.233, 0 %, 210 MHz, 405 MHz, 2.52 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:27.241, 0 %, 210 MHz, 405 MHz, 2.52 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:28.245, 0 %, 210 MHz, 405 MHz, 2.51 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:29.252, 0 %, 210 MHz, 405 MHz, 2.53 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:30.256, 0 %, 210 MHz, 405 MHz, 2.58 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:31.261, 0 %, 210 MHz, 405 MHz, 2.57 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:32.267, 0 %, 210 MHz, 405 MHz, 2.51 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:33.270, 0 %, 210 MHz, 405 MHz, 2.49 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:34.275, 0 %, 210 MHz, 405 MHz, 2.50 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:35.278, 0 %, 210 MHz, 405 MHz, 2.57 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:36.284, 0 %, 210 MHz, 405 MHz, 2.59 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:37.288, 0 %, 210 MHz, 405 MHz, 2.52 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:38.293, 0 %, 210 MHz, 405 MHz, 2.53 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:39.295, 0 %, 210 MHz, 405 MHz, 2.62 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:40.310, 0 %, 210 MHz, 405 MHz, 2.67 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:41.312, 0 %, 210 MHz, 405 MHz, 2.62 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:42.327, 0 %, 210 MHz, 405 MHz, 2.56 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:43.332, 0 %, 210 MHz, 405 MHz, 2.56 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:44.334, 0 %, 210 MHz, 405 MHz, 2.53 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:45.340, 0 %, 210 MHz, 405 MHz, 2.51 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:46.351, 0 %, 210 MHz, 405 MHz, 2.53 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:47.355, 0 %, 210 MHz, 405 MHz, 2.53 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:48.358, 0 %, 210 MHz, 405 MHz, 2.55 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:49.359, 0 %, 210 MHz, 405 MHz, 2.56 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:50.361, 0 %, 210 MHz, 405 MHz, 2.59 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:51.367, 0 %, 210 MHz, 405 MHz, 2.57 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:52.377, 0 %, 210 MHz, 405 MHz, 2.56 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:53.383, 0 %, 210 MHz, 405 MHz, 2.56 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:54.388, 0 %, 210 MHz, 405 MHz, 2.53 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:55.398, 0 %, 210 MHz, 405 MHz, 2.52 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:56.402, 0 %, 210 MHz, 405 MHz, 2.50 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:57.407, 0 %, 210 MHz, 405 MHz, 2.49 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:58.412, 0 %, 210 MHz, 405 MHz, 2.52 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:34:59.419, 0 %, 210 MHz, 405 MHz, 2.57 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:00.423, 0 %, 210 MHz, 405 MHz, 2.56 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:01.432, 0 %, 210 MHz, 405 MHz, 2.57 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:02.439, 0 %, 210 MHz, 405 MHz, 2.58 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:03.446, 0 %, 210 MHz, 405 MHz, 2.57 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:04.451, 0 %, 210 MHz, 405 MHz, 2.63 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:05.454, 0 %, 210 MHz, 405 MHz, 2.63 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:06.461, 0 %, 210 MHz, 405 MHz, 2.60 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:07.476, 0 %, 210 MHz, 405 MHz, 2.66 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:08.490, 0 %, 210 MHz, 405 MHz, 2.69 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:09.495, 0 %, 210 MHz, 405 MHz, 2.66 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:10.500, 0 %, 210 MHz, 405 MHz, 2.64 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:11.505, 0 %, 210 MHz, 405 MHz, 2.65 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:12.509, 0 %, 210 MHz, 405 MHz, 2.65 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:13.515, 0 %, 210 MHz, 405 MHz, 2.67 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:14.520, 0 %, 210 MHz, 405 MHz, 2.66 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:15.524, 0 %, 210 MHz, 405 MHz, 2.70 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:16.525, 0 %, 210 MHz, 405 MHz, 2.73 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:17.528, 0 %, 210 MHz, 405 MHz, 2.70 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:18.534, 0 %, 210 MHz, 405 MHz, 2.69 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:19.537, 0 %, 210 MHz, 405 MHz, 2.68 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:20.542, 0 %, 210 MHz, 405 MHz, 2.70 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:21.550, 0 %, 210 MHz, 405 MHz, 2.73 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:22.553, 0 %, 210 MHz, 405 MHz, 2.68 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:23.560, 0 %, 210 MHz, 405 MHz, 2.64 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:24.562, 0 %, 210 MHz, 405 MHz, 2.65 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:25.563, 0 %, 210 MHz, 405 MHz, 2.68 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:26.565, 0 %, 210 MHz, 405 MHz, 2.70 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:27.580, 0 %, 210 MHz, 405 MHz, 2.69 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:28.586, 0 %, 210 MHz, 405 MHz, 2.69 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:29.601, 0 %, 210 MHz, 405 MHz, 2.73 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:30.606, 0 %, 210 MHz, 405 MHz, 2.79 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:31.610, 0 %, 210 MHz, 405 MHz, 2.82 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:32.614, 0 %, 210 MHz, 405 MHz, 2.79 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:33.627, 0 %, 210 MHz, 405 MHz, 2.69 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:34.632, 0 %, 210 MHz, 405 MHz, 2.65 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:35.634, 0 %, 210 MHz, 405 MHz, 2.70 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:36.635, 0 %, 210 MHz, 405 MHz, 2.67 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:37.641, 0 %, 210 MHz, 405 MHz, 2.61 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:38.645, 0 %, 210 MHz, 405 MHz, 2.64 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:39.647, 0 %, 210 MHz, 405 MHz, 2.69 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:40.650, 0 %, 210 MHz, 405 MHz, 2.71 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:41.657, 0 %, 210 MHz, 405 MHz, 2.75 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:42.662, 0 %, 210 MHz, 405 MHz, 2.71 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:43.670, 0 %, 210 MHz, 405 MHz, 2.68 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:44.676, 0 %, 210 MHz, 405 MHz, 2.69 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:45.681, 0 %, 210 MHz, 405 MHz, 2.71 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:46.687, 0 %, 210 MHz, 405 MHz, 2.75 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:47.690, 0 %, 210 MHz, 405 MHz, 2.73 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:48.696, 0 %, 210 MHz, 405 MHz, 2.72 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:49.702, 0 %, 210 MHz, 405 MHz, 2.69 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:50.707, 0 %, 210 MHz, 405 MHz, 2.64 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:51.711, 0 %, 210 MHz, 405 MHz, 2.64 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:52.715, 0 %, 210 MHz, 405 MHz, 2.67 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:53.718, 0 %, 210 MHz, 405 MHz, 2.71 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:54.727, 0 %, 210 MHz, 405 MHz, 2.68 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:55.735, 0 %, 210 MHz, 405 MHz, 2.64 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:56.737, 0 %, 210 MHz, 405 MHz, 2.66 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:57.738, 0 %, 210 MHz, 405 MHz, 4.53 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:58.740, 0 %, 210 MHz, 405 MHz, 2.64 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:35:59.742, 0 %, 210 MHz, 405 MHz, 2.60 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:00.747, 0 %, 210 MHz, 405 MHz, 2.68 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:01.750, 0 %, 210 MHz, 405 MHz, 2.68 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:02.752, 0 %, 210 MHz, 405 MHz, 2.65 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:03.757, 0 %, 210 MHz, 405 MHz, 2.61 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:04.768, 0 %, 210 MHz, 405 MHz, 2.61 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:05.783, 0 %, 210 MHz, 405 MHz, 2.66 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:06.795, 0 %, 210 MHz, 405 MHz, 2.73 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:07.795, 0 %, 210 MHz, 405 MHz, 2.73 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:08.801, 0 %, 210 MHz, 405 MHz, 2.70 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:09.809, 0 %, 210 MHz, 405 MHz, 2.65 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:10.813, 0 %, 210 MHz, 405 MHz, 2.60 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:11.814, 0 %, 210 MHz, 405 MHz, 2.60 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:12.815, 0 %, 210 MHz, 405 MHz, 2.59 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:13.825, 0 %, 210 MHz, 405 MHz, 2.57 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:14.826, 0 %, 210 MHz, 405 MHz, 2.58 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:15.840, 0 %, 210 MHz, 405 MHz, 2.59 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:16.855, 0 %, 210 MHz, 405 MHz, 2.61 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:17.858, 0 %, 210 MHz, 405 MHz, 2.58 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:18.862, 0 %, 210 MHz, 405 MHz, 2.60 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:19.865, 0 %, 210 MHz, 405 MHz, 2.50 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:20.869, 0 %, 210 MHz, 405 MHz, 2.42 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:21.884, 0 %, 210 MHz, 405 MHz, 2.53 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:22.885, 0 %, 210 MHz, 405 MHz, 2.56 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:23.896, 0 %, 210 MHz, 405 MHz, 2.63 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:24.910, 0 %, 210 MHz, 405 MHz, 2.59 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:25.913, 0 %, 210 MHz, 405 MHz, 2.59 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:26.920, 0 %, 210 MHz, 405 MHz, 2.73 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:27.935, 0 %, 210 MHz, 405 MHz, 2.56 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:28.949, 0 %, 210 MHz, 405 MHz, 2.59 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:29.953, 0 %, 210 MHz, 405 MHz, 2.65 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:30.967, 0 %, 210 MHz, 405 MHz, 2.72 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:31.997, 0 %, 210 MHz, 405 MHz, 2.78 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:32.999, 0 %, 210 MHz, 405 MHz, 2.74 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:34.003, 0 %, 210 MHz, 405 MHz, 2.68 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:35.005, 0 %, 210 MHz, 405 MHz, 2.66 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:36.020, 0 %, 210 MHz, 405 MHz, 2.65 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:36:37.026, 0 %, 210 MHz, 405 MHz, 2.74 W, 62, 7925 MiB, 0x0000000000000001
